date,store id,product id,category,region,inventory level,units sold,units ordered,demand forecast,price,discount,weather condition,holiday/promotion,competitor pricing,seasonality,sku,lag_1,lag_7,lag_14,rolling_mean_3,rolling_mean_7,rolling_std_7,day_of_week,month,inventory_level,holiday_flag,price_change_7d,discount_flag,inventory_ratio
2022-12-27,S005,P0016,3,3,353,106,99,96.69,72.12,0,2,0,73.67,1,S005_P0016,119.0,44.0,101.0,85.0,108.14285714285714,98.4469883938027,1,12,0,0,2.1424836601307193,0,0.0
2022-12-28,S005,P0016,1,3,426,239,173,236.1,32.41,0,2,1,28.25,1,S005_P0016,106.0,114.0,262.0,86.66666666666667,117.0,94.42104285239245,2,12,0,0,-0.3111583421891605,0,0.0
2022-12-29,S005,P0016,0,3,440,298,43,311.67,88.48,5,1,1,89.31,2,S005_P0016,239.0,30.0,12.0,154.66666666666666,134.85714285714286,104.98798117154259,3,12,0,0,2.0510344827586207,1,0.0
2022-12-30,S005,P0016,4,0,239,209,149,206.88,21.96,20,1,0,19.9,2,S005_P0016,298.0,314.0,19.0,214.33333333333334,173.14285714285714,109.15955992861781,4,12,0,0,-0.6953807740324593,1,0.0
2022-12-31,S005,P0016,4,1,104,26,98,44.61,47.22,20,3,1,51.86,1,S005_P0016,209.0,101.0,30.0,248.66666666666666,158.14285714285714,92.52464279212056,5,12,0,0,-0.5157419751820327,1,0.0
2023-01-01,S005,P0016,3,0,297,7,63,19.37,59.7,15,3,1,62.56,1,S005_P0016,26.0,35.0,42.0,177.66666666666666,147.42857142857142,103.88913504766688,6,1,0,0,1.345776031434185,1,0.0
2023-01-02,S005,P0016,3,3,300,64,29,69.42,40.74,5,2,0,39.31,0,S005_P0016,7.0,119.0,107.0,80.66666666666667,143.42857142857142,109.33565618902966,0,1,0,0,-0.07723669309173264,1,0.0
2023-01-03,S005,P0016,1,0,94,89,96,97.77,89.19,10,1,0,93.11,2,S005_P0016,64.0,106.0,44.0,32.333333333333336,135.57142857142858,113.28850654098015,1,1,0,0,0.23668885191347733,1,0.0
2023-01-04,S005,P0016,1,3,326,168,101,162.36,54.3,15,3,0,49.81,0,S005_P0016,89.0,239.0,114.0,53.333333333333336,133.14285714285714,114.20657974540192,2,1,0,0,0.6754088244369023,1,0.0
2023-01-05,S005,P0016,2,2,89,46,168,58.24,49.01,15,3,0,51.29,0,S005_P0016,168.0,298.0,30.0,107.0,123.0,106.10372283760826,3,1,0,0,-0.44608951175406875,1,0.0
2023-01-06,S005,P0016,2,0,406,349,71,365.58,97.47,5,2,0,94.65,0,S005_P0016,46.0,209.0,314.0,101.0,87.0,75.0333259292163,4,1,0,0,3.438524590163934,1,0.0
2023-01-07,S005,P0016,3,3,445,180,128,175.33,38.41,10,0,1,35.11,2,S005_P0016,349.0,26.0,101.0,187.66666666666666,107.0,118.84163131383434,5,1,0,0,-0.186573485811097,1,0.0
2023-01-08,S005,P0016,2,2,112,4,63,18.49,52.33,10,1,1,53.48,2,S005_P0016,180.0,7.0,35.0,191.66666666666666,129.0,115.55662392668508,6,1,0,0,-0.12345058626465666,1,0.0
2023-01-09,S005,P0016,3,3,62,56,141,63.46,71.28,0,3,1,72.03,1,S005_P0016,4.0,64.0,119.0,177.66666666666666,128.57142857142858,116.088841184754,0,1,0,0,0.7496318114874816,0,0.0
2023-01-10,S005,P0016,1,2,247,57,129,62.21,19.97,10,1,1,19.28,1,S005_P0016,56.0,89.0,106.0,80.0,127.42857142857143,116.86724254876717,1,1,0,0,-0.7760959748850769,1,0.0
2023-01-11,S005,P0016,3,0,237,135,156,138.68,80.59,0,0,1,77.46,2,S005_P0016,57.0,168.0,239.0,39.0,122.85714285714286,119.22308021999287,2,1,0,0,0.48416206261510153,0,0.0
2023-01-12,S005,P0016,0,0,114,84,150,85.15,50.69,15,1,1,50.71,1,S005_P0016,135.0,46.0,298.0,82.66666666666667,118.14285714285714,117.78430649769456,3,1,0,0,0.034278718628851346,1,0.0
2023-01-13,S005,P0016,0,2,316,135,145,149.87,56.26,5,0,1,52.78,2,S005_P0016,84.0,349.0,209.0,92.0,123.57142857142857,114.74153148541744,4,1,0,0,-0.4227967579768134,1,0.0
2023-01-14,S005,P0016,3,2,298,155,144,162.11,62.35,15,3,0,65.51,0,S005_P0016,135.0,180.0,26.0,118.0,93.0,60.227347055414405,5,1,0,0,0.6232751887529291,1,0.0
2023-01-15,S005,P0016,0,3,92,13,172,23.22,44.9,5,2,1,41.16,0,S005_P0016,155.0,4.0,7.0,124.66666666666667,89.42857142857143,54.695694964220436,6,1,0,0,-0.1419835658322186,1,0.0
2023-01-16,S005,P0016,4,2,166,97,200,115.33,95.98,15,3,1,98.44,2,S005_P0016,13.0,56.0,64.0,101.0,90.71428571428571,52.41092216231997,0,1,0,0,0.34652076318742986,1,0.0
2023-01-17,S005,P0016,2,2,478,365,136,383.36,31.33,0,1,1,28.69,0,S005_P0016,97.0,57.0,89.0,88.33333333333333,96.57142857142857,50.126031636456595,1,1,0,0,0.5688532799198798,0,0.0
2023-01-18,S005,P0016,4,1,117,47,193,60.32,38.91,0,3,1,35.48,2,S005_P0016,365.0,135.0,168.0,158.33333333333334,140.57142857142858,109.55342249766717,2,1,0,0,-0.5171857550564587,0,0.0
2023-01-19,S005,P0016,2,2,284,103,171,99.94,16.31,20,2,1,13.84,3,S005_P0016,47.0,84.0,46.0,169.66666666666666,128.0,115.2027198752992,3,1,0,0,-0.6782402840797002,1,0.0
2023-01-20,S005,P0016,3,2,474,14,57,22.19,38.28,0,2,1,40.49,2,S005_P0016,103.0,135.0,349.0,171.66666666666666,130.71428571428572,114.21283390482621,4,1,0,0,-0.31958762886597936,0,0.0
2023-01-21,S005,P0016,0,2,230,142,95,149.17,66.56,0,1,1,65.32,0,S005_P0016,14.0,155.0,180.0,54.666666666666664,113.42857142857143,122.32450986734305,5,1,0,0,0.06752205292702484,0,0.0
2023-01-22,S005,P0016,4,1,233,86,70,98.3,34.76,20,1,1,31.19,1,S005_P0016,142.0,13.0,4.0,86.33333333333333,111.57142857142857,121.68519102292484,6,1,0,0,-0.2258351893095769,1,0.0
2023-01-23,S005,P0016,3,0,285,105,81,112.58,30.23,5,0,0,31.86,1,S005_P0016,86.0,97.0,56.0,80.66666666666667,122.0,114.76062042355815,0,1,0,0,-0.6850385496978537,1,0.0
2023-01-24,S005,P0016,3,0,316,104,105,108.27,12.46,0,1,0,8.76,1,S005_P0016,105.0,365.0,57.0,111.0,123.14285714285714,114.50972094314169,1,1,0,0,-0.6022981168209384,0,0.0
2023-01-25,S005,P0016,2,2,470,201,47,218.23,43.62,0,0,1,48.51,1,S005_P0016,104.0,47.0,135.0,98.33333333333333,85.85714285714286,42.455579026509476,2,1,0,0,0.12104857363145727,0,0.0
2023-01-26,S005,P0016,0,1,136,94,187,109.81,90.15,10,2,0,92.76,3,S005_P0016,201.0,103.0,84.0,136.66666666666666,107.85714285714286,56.531491434505064,3,1,0,0,4.527283874923361,1,0.0
2023-01-27,S005,P0016,0,1,342,322,23,324.78,22.89,15,1,1,26.28,3,S005_P0016,94.0,14.0,135.0,133.0,106.57142857142857,56.762244326245394,4,1,0,0,-0.4020376175548589,1,0.0
2023-01-28,S005,P0016,3,3,392,322,162,327.82,87.4,0,2,0,83.37,1,S005_P0016,322.0,142.0,155.0,205.66666666666666,150.57142857142858,85.26401574493408,5,1,0,0,0.3131009615384617,0,0.0
2023-01-29,S005,P0016,3,1,373,312,113,306.12,19.93,0,2,1,17.95,1,S005_P0016,322.0,86.0,13.0,246.0,176.28571428571428,106.69694510733696,6,1,0,0,-0.4266398158803222,0,0.0
2023-01-30,S005,P0016,2,3,215,106,161,116.73,49.16,10,1,1,48.65,3,S005_P0016,312.0,105.0,97.0,318.6666666666667,208.57142857142858,108.99213602038307,0,1,0,0,0.6261991399272244,1,0.0
2023-01-31,S005,P0016,2,1,385,58,44,73.72,64.83,5,3,0,67.19,3,S005_P0016,106.0,104.0,365.0,246.66666666666666,208.71428571428572,108.83429956546206,1,1,0,0,4.203049759229534,1,0.0
2023-02-01,S005,P0016,4,1,439,180,96,173.8,59.6,0,2,0,61.39,1,S005_P0016,58.0,201.0,47.0,158.66666666666666,202.14285714285714,117.27237323346662,2,2,0,0,0.3663457129756993,0,0.0
2023-02-02,S005,P0016,1,2,428,34,151,47.42,50.77,5,2,1,48.12,2,S005_P0016,180.0,94.0,103.0,114.66666666666667,199.14285714285714,117.57469763435284,3,2,0,0,-0.43682750970604545,1,0.0
2023-02-03,S005,P0016,4,3,443,104,66,107.2,69.34,5,1,1,64.37,0,S005_P0016,34.0,322.0,14.0,90.66666666666667,190.57142857142858,128.22227724132946,4,2,0,0,2.0292704237658366,1,0.0
2023-02-04,S005,P0016,4,3,405,213,45,217.63,80.26,0,2,1,82.2,2,S005_P0016,104.0,322.0,142.0,106.0,159.42857142857142,116.95990358930291,5,2,0,0,-0.08169336384439363,0,0.0
2023-02-05,S005,P0016,0,0,95,15,197,25.52,14.42,0,1,0,18.75,2,S005_P0016,213.0,312.0,86.0,117.0,143.85714285714286,97.314659004401,6,2,0,0,-0.2764676367285499,0,0.0
2023-02-06,S005,P0016,1,0,200,118,61,121.33,40.3,10,2,0,40.84,0,S005_P0016,15.0,106.0,105.0,110.66666666666667,101.42857142857143,73.65653884269688,0,2,0,0,-0.18022782750203414,1,0.0
2023-02-07,S005,P0016,3,1,409,210,184,222.3,24.17,5,0,1,28.33,1,S005_P0016,118.0,58.0,104.0,115.33333333333333,103.14285714285714,73.91984075431208,1,2,0,0,-0.627178775258368,1,0.0
2023-02-08,S005,P0016,1,0,496,105,110,109.16,78.64,10,1,1,76.74,3,S005_P0016,210.0,180.0,201.0,114.33333333333333,124.85714285714286,80.48276952538464,2,2,0,0,0.3194630872483222,1,0.0
2023-02-09,S005,P0016,2,1,64,4,85,6.77,47.03,20,2,0,49.79,0,S005_P0016,105.0,34.0,94.0,144.33333333333334,114.14285714285714,76.82757441489473,3,2,0,0,-0.07366555052196178,1,0.0
2023-02-10,S005,P0016,3,0,466,464,147,463.28,52.42,20,2,1,53.3,3,S005_P0016,4.0,104.0,322.0,106.33333333333333,109.85714285714286,82.65879378793394,4,2,0,0,-0.24401499855783104,1,0.0
2023-02-11,S005,P0016,3,1,296,287,82,280.21,79.37,0,3,0,75.11,0,S005_P0016,464.0,213.0,322.0,191.0,161.28571428571428,156.98377228842713,5,2,0,0,-0.011088960877149279,0,0.0
2023-02-12,S005,P0016,4,3,79,65,199,84.86,37.04,5,1,1,38.78,1,S005_P0016,287.0,15.0,312.0,251.66666666666666,171.85714285714286,163.40688334280628,6,2,0,0,1.568654646324549,1,0.0
2023-02-13,S005,P0016,3,3,84,81,139,85.73,37.28,15,0,0,40.79,2,S005_P0016,65.0,118.0,106.0,272.0,179.0,156.3479026615536,0,2,0,0,-0.07493796526054586,1,0.0
2023-02-14,S005,P0016,2,0,467,194,181,190.71,31.11,20,1,1,28.44,1,S005_P0016,81.0,210.0,58.0,144.33333333333334,173.71428571428572,159.3504672995075,1,2,0,0,0.28713280926768703,1,0.0
2023-02-15,S005,P0016,2,2,242,47,135,41.58,73.98,0,0,0,72.48,1,S005_P0016,194.0,105.0,180.0,113.33333333333333,171.42857142857142,158.8572285028888,2,2,0,0,-0.05925737538148523,0,0.0
2023-02-16,S005,P0016,0,1,293,231,136,249.2,49.93,15,0,0,53.75,3,S005_P0016,47.0,4.0,34.0,107.33333333333333,163.14285714285714,164.3182162466358,3,2,0,0,0.06166276844567298,1,0.0
2023-02-17,S005,P0016,4,1,458,250,52,266.46,96.97,15,1,0,99.36,2,S005_P0016,231.0,464.0,104.0,157.33333333333334,195.57142857142858,149.39863580686523,4,2,0,0,0.8498664631819914,1,0.0
2023-02-18,S005,P0016,2,0,462,410,147,411.2,34.58,10,1,1,30.97,0,S005_P0016,250.0,287.0,213.0,176.0,165.0,98.56131763188495,5,2,0,0,-0.5643190122212423,1,0.0
2023-02-19,S005,P0016,1,3,122,109,195,107.51,93.27,15,0,1,91.96,2,S005_P0016,410.0,65.0,15.0,297.0,182.57142857142858,129.9138908955429,6,2,0,0,1.5180885529157666,1,0.0
2023-02-20,S005,P0016,0,2,449,424,112,443.7,57.1,5,1,1,57.89,3,S005_P0016,109.0,81.0,118.0,256.3333333333333,188.85714285714286,124.21678438846135,0,2,0,0,0.5316523605150214,1,0.0
2023-02-21,S005,P0016,4,3,281,68,22,75.11,13.1,0,0,0,16.21,3,S005_P0016,424.0,194.0,210.0,314.3333333333333,237.85714285714286,141.08558699294133,1,2,0,0,-0.5789135326261652,0,0.0
2023-02-22,S005,P0016,1,1,298,152,66,158.69,99.57,0,0,0,95.67,3,S005_P0016,68.0,47.0,105.0,200.33333333333334,219.85714285714286,154.96819950281034,2,2,0,0,0.3459042984590428,0,0.0
2023-02-23,S005,P0016,0,0,288,147,25,147.66,94.03,5,3,1,93.29,3,S005_P0016,152.0,231.0,4.0,214.66666666666666,234.85714285714286,139.7860610259221,3,2,0,0,0.883236531143601,1,0.0
2023-02-24,S005,P0016,1,1,369,123,70,134.73,29.19,0,3,0,32.93,0,S005_P0016,147.0,250.0,464.0,122.33333333333333,222.85714285714286,143.72245077628904,4,2,0,0,-0.6989790656904197,0,0.0
2023-02-25,S005,P0016,1,1,201,123,131,136.3,50.15,10,3,0,45.25,1,S005_P0016,123.0,410.0,287.0,140.66666666666666,204.71428571428572,147.68628269151495,5,2,0,0,0.4502602660497397,1,0.0
2023-02-26,S005,P0016,4,3,262,169,101,172.63,86.72,15,0,1,85.64,2,S005_P0016,123.0,109.0,65.0,131.0,163.71428571428572,118.0645505443445,6,2,0,0,-0.07022622493835096,1,0.0
2023-02-27,S005,P0016,0,0,457,269,20,282.2,44.49,15,0,1,42.21,2,S005_P0016,169.0,424.0,81.0,138.33333333333334,172.28571428571428,115.58217031721664,0,2,0,0,-0.22084063047285463,1,0.0
2023-02-28,S005,P0016,2,1,149,98,187,92.06,91.15,15,1,0,94.99,1,S005_P0016,269.0,68.0,194.0,187.0,150.14285714285714,61.53164110555514,1,2,0,0,5.958015267175573,1,0.0
2023-03-01,S005,P0016,2,3,397,105,109,99.14,41.44,0,1,1,40.59,0,S005_P0016,98.0,152.0,47.0,178.66666666666666,154.42857142857142,55.617314878423414,2,3,0,0,-0.5838103846540122,0,0.0
2023-03-02,S005,P0016,4,2,70,46,99,62.37,95.31,20,3,1,99.23,1,S005_P0016,105.0,147.0,231.0,157.33333333333334,147.71428571428572,58.71034629351754,3,3,0,0,0.013612676805274893,1,0.0
2023-03-03,S005,P0016,4,1,252,57,154,67.53,55.04,10,1,1,53.13,2,S005_P0016,46.0,123.0,250.0,83.0,133.28571428571428,70.20141092056545,4,3,0,0,0.8855772524837271,1,0.0
2023-03-04,S005,P0016,0,2,241,137,92,141.94,95.82,0,2,1,95.88,0,S005_P0016,57.0,123.0,410.0,69.33333333333333,123.85714285714286,76.00532562794214,5,3,0,0,0.9106679960119641,0,0.0
2023-03-05,S005,P0016,1,2,106,88,106,92.87,20.14,5,0,1,23.32,3,S005_P0016,137.0,169.0,109.0,80.0,125.85714285714286,76.16304565738896,6,3,0,0,-0.7677583025830258,1,0.0
2023-03-06,S005,P0016,3,3,229,29,43,25.54,86.07,10,1,0,82.99,2,S005_P0016,88.0,269.0,424.0,94.0,114.28571428571429,74.65412309603597,0,3,0,0,0.934592043155765,1,0.0
2023-03-07,S005,P0016,0,1,250,137,71,145.88,61.18,5,1,1,65.77,2,S005_P0016,29.0,98.0,68.0,84.66666666666667,80.0,37.744756810273344,1,3,0,0,-0.32879868348875485,1,0.0
2023-03-08,S005,P0016,1,0,329,85,96,104.25,72.55,0,1,0,68.22,2,S005_P0016,137.0,105.0,152.0,84.66666666666667,85.57142857142857,43.31226594109789,2,3,0,0,0.7507239382239383,0,0.0
2023-03-09,S005,P0016,0,1,212,158,80,155.28,94.7,10,3,0,96.52,1,S005_P0016,85.0,46.0,147.0,83.66666666666667,82.71428571428571,42.46847570341367,3,3,0,0,-0.006400167873255702,1,0.0
2023-03-10,S005,P0016,1,3,412,396,60,401.86,52.73,0,0,1,48.0,3,S005_P0016,158.0,57.0,123.0,126.66666666666667,98.71428571428571,47.168896127689536,4,3,0,0,-0.04196947674418605,0,0.0
2023-03-11,S005,P0016,2,3,336,160,156,162.33,34.5,15,2,1,32.86,0,S005_P0016,396.0,137.0,123.0,213.0,147.14285714285714,118.01896538470491,5,3,0,0,-0.6399499060738885,1,0.0
2023-03-12,S005,P0016,2,2,281,185,95,195.4,87.23,10,1,0,87.96,0,S005_P0016,160.0,88.0,169.0,238.0,150.42857142857142,118.00968483258356,6,3,0,0,3.331181727904667,1,0.0
2023-03-13,S005,P0016,2,0,107,33,150,43.78,25.91,20,1,1,26.22,2,S005_P0016,185.0,29.0,269.0,247.0,164.28571428571428,115.11691779188993,0,3,0,0,-0.6989659579412106,1,0.0
2023-03-14,S005,P0016,3,2,155,39,150,39.06,27.62,0,0,1,30.22,0,S005_P0016,33.0,137.0,98.0,126.0,164.85714285714286,114.34076055287329,1,3,0,0,-0.5485452762340635,0,0.0
2023-03-15,S005,P0016,4,2,138,101,144,103.54,97.8,20,0,0,101.04,2,S005_P0016,39.0,85.0,105.0,85.66666666666667,150.85714285714286,123.91856004573935,2,3,0,0,0.34803583735354926,1,0.0
2023-03-16,S005,P0016,0,0,241,69,112,65.37,55.42,20,1,1,50.52,1,S005_P0016,101.0,158.0,46.0,57.666666666666664,153.14285714285714,122.64233713177046,3,3,0,0,-0.4147835269271384,1,0.0
2023-03-17,S005,P0016,2,2,264,206,134,198.82,42.36,15,3,0,45.6,0,S005_P0016,69.0,396.0,57.0,69.66666666666667,140.42857142857142,126.6041825834322,4,3,0,0,-0.19666224160819268,1,0.0
2023-03-18,S005,P0016,2,0,237,224,128,222.01,88.87,20,3,0,88.35,3,S005_P0016,206.0,160.0,137.0,125.33333333333333,113.28571428571429,70.70764759607992,5,3,0,0,1.5759420289855073,1,0.0
2023-03-19,S005,P0016,2,3,74,30,103,32.12,34.89,10,3,1,36.2,1,S005_P0016,224.0,185.0,88.0,166.33333333333334,122.42857142857143,81.12512381676659,6,3,0,0,-0.6000229278917804,1,0.0
2023-03-20,S005,P0016,2,3,325,8,186,14.62,64.55,0,3,1,64.73,0,S005_P0016,30.0,33.0,29.0,153.33333333333334,100.28571428571429,82.34422522904342,0,3,0,0,1.4913160941721344,0,0.0
2023-03-21,S005,P0016,2,2,203,175,183,171.91,37.75,0,2,1,40.72,2,S005_P0016,8.0,39.0,137.0,87.33333333333333,96.71428571428571,86.20076234333101,1,3,0,0,0.36676321506154963,0,0.0
2023-03-22,S005,P0016,4,0,393,83,56,85.01,82.16,10,0,1,83.65,3,S005_P0016,175.0,101.0,85.0,71.0,116.14285714285714,86.3508899228965,2,3,0,0,-0.15991820040899796,1,0.0
2023-03-23,S005,P0016,1,0,313,66,41,75.02,99.08,5,0,1,101.19,0,S005_P0016,83.0,69.0,158.0,88.66666666666667,113.57142857142857,87.14137391399706,3,3,0,0,0.7878022374594009,1,0.0
2023-03-24,S005,P0016,4,2,217,33,104,36.85,29.45,20,0,1,26.71,0,S005_P0016,66.0,206.0,396.0,108.0,113.14285714285714,87.40409710348932,4,3,0,0,-0.30476864966949957,1,0.0
2023-03-25,S005,P0016,1,2,417,19,81,13.81,96.72,20,2,0,97.32,2,S005_P0016,33.0,224.0,160.0,60.666666666666664,88.42857142857143,80.9955907089128,5,3,0,0,0.0883312703949588,1,0.0
2023-03-26,S005,P0016,1,3,339,64,88,61.9,98.68,10,3,1,99.23,3,S005_P0016,19.0,30.0,185.0,39.333333333333336,59.142857142857146,57.44396855901879,6,3,0,0,1.828317569504156,1,0.0
2023-03-27,S005,P0016,2,3,435,93,146,102.52,82.76,20,3,1,84.93,1,S005_P0016,64.0,8.0,33.0,38.666666666666664,64.0,55.98809397243918,0,3,0,0,0.28210689388071275,1,0.0
2023-03-28,S005,P0016,3,1,361,74,21,78.53,17.36,5,1,0,16.49,2,S005_P0016,93.0,175.0,39.0,58.666666666666664,76.14285714285714,50.795106625962184,1,3,0,0,-0.5401324503311258,1,0.0
2023-03-29,S005,P0016,3,2,172,72,140,65.27,23.59,5,3,1,21.66,1,S005_P0016,74.0,83.0,101.0,77.0,61.714285714285715,26.631524463276786,2,3,0,0,-0.7128773125608568,1,0.0
2023-03-30,S005,P0016,1,3,458,66,85,81.91,90.68,5,0,0,93.17,3,S005_P0016,72.0,66.0,69.0,79.66666666666667,60.142857142857146,25.46519566930923,3,3,0,0,-0.08477997577714969,1,0.0
2023-03-31,S005,P0016,3,1,238,51,63,68.11,34.16,20,2,1,36.58,2,S005_P0016,66.0,33.0,206.0,70.66666666666667,60.142857142857146,25.46519566930923,4,3,0,0,0.1599320882852291,1,0.0
2023-04-01,S005,P0016,0,0,488,264,91,271.95,84.61,0,2,0,89.17,2,S005_P0016,51.0,19.0,224.0,63.0,62.714285714285715,23.06306054938885,5,4,0,0,-0.12520678246484696,0,0.0
2023-04-02,S005,P0016,1,2,146,11,181,8.57,95.58,20,3,0,91.46,3,S005_P0016,264.0,64.0,30.0,127.0,97.71428571428571,74.41038074022177,6,4,0,0,-0.03141467369274431,1,0.0
2023-04-03,S005,P0016,0,0,472,92,164,86.49,74.17,5,3,0,72.5,1,S005_P0016,11.0,93.0,8.0,108.66666666666667,90.14285714285714,80.83198329751367,0,4,0,0,-0.10379410343160955,1,0.0
2023-04-04,S005,P0016,1,0,209,8,41,9.33,65.55,15,0,1,68.38,1,S005_P0016,92.0,74.0,175.0,122.33333333333333,90.0,80.82697569499929,1,4,0,0,2.7759216589861753,1,0.0
2023-04-05,S005,P0016,1,2,168,138,85,150.03,77.93,10,0,1,80.82,3,S005_P0016,8.0,72.0,83.0,37.0,80.57142857142857,86.64459425887874,2,4,0,0,2.3035184400169566,1,0.0
2023-04-06,S005,P0016,4,2,76,8,126,4.56,14.05,5,0,0,12.76,1,S005_P0016,138.0,66.0,66.0,79.33333333333333,90.0,89.11228871485686,3,4,0,0,-0.8450595500661667,1,0.0
2023-04-07,S005,P0016,2,0,336,12,91,27.59,87.64,15,1,1,83.92,0,S005_P0016,8.0,51.0,33.0,51.333333333333336,81.71428571428571,94.26330902621358,4,4,0,0,1.5655737704918034,1,0.0
2023-04-08,S005,P0016,2,0,478,421,39,433.49,93.57,10,3,1,95.67,3,S005_P0016,12.0,264.0,19.0,52.666666666666664,76.14285714285714,97.47893545347563,5,4,0,0,0.1058976480321474,1,0.0
2023-04-09,S005,P0016,3,3,435,5,149,6.89,60.63,5,0,0,62.16,2,S005_P0016,421.0,11.0,64.0,147.0,98.57142857142857,151.17744225782843,6,4,0,0,-0.3656622724419334,1,0.0
2023-04-10,S005,P0016,3,3,103,45,22,35.28,12.48,20,2,0,10.54,3,S005_P0016,5.0,92.0,93.0,146.0,97.71428571428571,151.77254284588093,0,4,0,0,-0.8317378994202508,1,0.0
2023-04-11,S005,P0016,2,0,239,124,85,126.37,57.67,15,1,1,54.18,3,S005_P0016,45.0,8.0,74.0,157.0,91.0,153.10127367203714,1,4,0,0,-0.12021357742181538,1,0.0
2023-04-12,S005,P0016,4,1,397,347,195,337.45,76.03,5,2,1,75.59,2,S005_P0016,124.0,138.0,72.0,58.0,107.57142857142857,148.83867904866793,2,4,0,0,-0.024380854613114455,1,0.0
2023-04-13,S005,P0016,4,3,455,149,158,147.66,96.01,20,1,0,100.28,1,S005_P0016,347.0,8.0,66.0,172.0,137.42857142857142,174.67957058841304,3,4,0,0,5.833451957295374,1,0.0
2023-04-14,S005,P0016,3,3,324,196,90,190.05,82.91,20,0,1,78.71,2,S005_P0016,149.0,12.0,51.0,206.66666666666666,157.57142857142858,165.13616315317603,4,4,0,0,-0.05397078959379287,1,0.0
2023-04-15,S005,P0016,2,3,100,42,157,47.16,25.58,0,1,1,27.3,0,S005_P0016,196.0,421.0,264.0,230.66666666666666,183.85714285714286,152.2436956236377,5,4,0,0,-0.7266217804851982,0,0.0
2023-04-16,S005,P0016,0,2,53,16,49,9.79,64.94,20,2,0,65.33,3,S005_P0016,42.0,5.0,11.0,129.0,129.71428571428572,117.21449609684842,6,4,0,0,0.0710869206663367,1,0.0
2023-04-17,S005,P0016,0,1,411,409,82,418.47,21.37,0,2,0,26.24,2,S005_P0016,16.0,45.0,92.0,84.66666666666667,131.28571428571428,115.3223226233243,0,4,0,0,0.7123397435897436,0,0.0
2023-04-18,S005,P0016,1,1,93,24,103,29.65,33.34,20,3,1,35.2,1,S005_P0016,409.0,124.0,8.0,155.66666666666666,183.28571428571428,147.5056092557322,1,4,0,0,-0.42188312814288187,1,0.0
2023-04-19,S005,P0016,3,0,68,1,33,7.16,29.14,5,2,1,25.38,3,S005_P0016,24.0,347.0,138.0,149.66666666666666,169.0,158.62744613296482,2,4,0,0,-0.6167302380639221,1,0.0
2023-04-20,S005,P0016,1,0,234,4,111,2.7,68.78,20,1,0,64.83,2,S005_P0016,1.0,149.0,8.0,144.66666666666666,119.57142857142857,147.43004798079343,3,4,0,0,-0.2836162899697948,1,0.0
2023-04-21,S005,P0016,1,3,100,69,160,60.85,86.89,0,1,1,82.9,1,S005_P0016,4.0,196.0,12.0,9.666666666666666,98.85714285714286,152.69842672342614,4,4,0,0,0.048003859606802646,0,0.0
2023-04-22,S005,P0016,1,3,284,261,24,261.55,31.23,0,3,0,33.22,3,S005_P0016,69.0,42.0,421.0,24.666666666666668,80.71428571428571,146.65800840244438,5,4,0,0,0.22087568412822534,0,0.0
2023-04-23,S005,P0016,3,1,242,61,196,75.17,30.98,20,2,1,26.92,1,S005_P0016,261.0,16.0,5.0,111.33333333333333,112.0,159.79361689379215,6,4,0,0,-0.5229442562365261,1,0.0
2023-04-24,S005,P0016,3,0,439,333,194,347.97,90.55,0,1,0,94.28,1,S005_P0016,61.0,409.0,45.0,130.33333333333334,118.42857142857143,156.1514832279403,0,4,0,0,3.237248479176415,0,0.0
2023-04-25,S005,P0016,3,2,378,158,88,156.08,24.82,10,2,0,24.13,1,S005_P0016,333.0,24.0,124.0,218.33333333333334,107.57142857142857,133.5937338137,1,4,0,0,-0.2555488902219557,1,0.0
2023-04-26,S005,P0016,4,2,498,143,83,153.27,48.84,10,1,1,46.12,2,S005_P0016,158.0,1.0,347.0,184.0,126.71428571428571,129.14941513058213,2,4,0,0,0.6760466712422788,1,0.0
2023-04-27,S005,P0016,4,3,229,172,51,174.55,17.15,0,3,1,15.62,0,S005_P0016,143.0,4.0,149.0,211.33333333333334,147.0,116.66047602623037,3,4,0,0,-0.7506542599592905,0,0.0
2023-04-28,S005,P0016,2,2,441,88,182,105.0,15.4,5,0,1,13.69,0,S005_P0016,172.0,69.0,196.0,157.66666666666666,171.0,98.15124383657427,4,4,0,0,-0.8227644147773047,1,0.0
2023-04-29,S005,P0016,2,2,320,27,179,23.75,27.41,10,2,1,30.81,3,S005_P0016,88.0,261.0,42.0,134.33333333333334,173.71428571428572,95.07490781083138,5,4,0,0,-0.12231828370156905,1,0.0
2023-04-30,S005,P0016,2,2,236,90,39,108.08,77.37,5,1,0,72.61,2,S005_P0016,27.0,61.0,16.0,95.66666666666667,140.28571428571428,100.26583712929394,6,4,0,0,1.4974176888315043,1,0.0
2023-05-01,S005,P0016,4,0,329,50,49,64.04,57.62,5,3,1,61.44,3,S005_P0016,90.0,333.0,409.0,68.33333333333333,144.42857142857142,96.98944468833908,0,5,0,0,-0.36366648260629486,1,0.0
2023-05-02,S005,P0016,4,3,112,67,26,76.01,21.73,0,1,1,17.47,2,S005_P0016,50.0,158.0,24.0,55.666666666666664,104.0,55.31425373867651,1,5,0,0,-0.1244963738920225,0,0.0
